"","Team","Opponent","Team_Outcome","Winner","Team_Score","Opp_Score","Difference","Week","OFF_Pas_Comp","OFF_pass_ATT","OFF_pass_CMP_prc","OFF_Pas_AVG","OFF_pass_YDS_pr_G","OFF_pass_TD","OFF_pass_INT","OFF_pass_SACK","OFF_pass_RTG","OFF_rush_ATT","OFF_rush_AVG","OFF_rush_YDS_pr_G","OFF_rush_TD","OFF_rush_FUM","DEF_Pas_Comp","DEF_pass_ATT","DEF_pass_CMP_prc","DEF_Pas_AVG","DEF_pass_YDS_pr_G","DEF_pass_TD","DEF_pass_INT","DEF_pass_SACK","DEF_pass_RTG","DEF_rush_ATT","DEF_rush_AVG","DEF_rush_YDS_pr_G","DEF_rush_TD","DEF_rush_FUM"
"56","Arizona","Carolina","Loss","Home",21,31,-10,"Wk 4",1.00291666666667,1.02684757505774,0.976911976911977,0.986666666666667,1.01289282836422,1.73831775700935,1.11267605633803,0.758454106280193,1.04623655913978,1.04758190327613,0.936170212765957,1,0.815789473684211,0.333333333333333,0.9428,1.00802434975097,0.934971098265896,0.985714285714286,0.96203587818106,0.95906432748538,1.97222222222222,1.7953216374269,0.913432835820896,1.04758190327613,0.936170212765957,1,0.815789473684211,0.333333333333333
"57","Minnesota","Houston","Win","Away",31,23,8,"Wk 4",0.890963088672041,0.919502811482687,0.968481375358166,0.942528735632184,0.869281045751634,1.07253886010363,2.16279069767442,0.757009345794393,0.927536231884058,0.96658870698296,0.86,0.834551495016611,0.550387596899225,1,0.960543063215953,1.01264705882353,0.94949494949495,0.962025316455696,1.00119000396668,1,4.09523809523809,0.685589519650655,0.888888888888889,0.96658870698296,0.86,0.834551495016611,0.550387596899225,1
"58","New York Giants","Los Angeles Rams","Loss","Home",9,17,-8,"Wk 4",0.809388911371914,0.885863586358636,0.913235294117647,0.863013698630137,0.727094753328113,0.447552447552448,0.825581395348837,2.0979020979021,0.83982683982684,1.05503844597329,1.02631578947368,1.08182784272051,1.08860759493671,0.388888888888889,1.11045454545455,1.02462066991125,1.08412698412698,1.21311475409836,1.27395833333333,1.33644859813084,0.763440860215054,0.773885350318471,1.19848293299621,1.05503844597329,1.02631578947368,1.08182784272051,1.08860759493671,0.388888888888889
"59","Indianapolis","Chicago","Win","Away",19,11,8,"Wk 4",0.965503246753247,0.915904936014625,1.0527950310559,1.1875,1.16117542297418,0.91812865497076,0.64,0.469135802469136,1.13209733487833,0.890587009378256,0.926829268292683,0.827848101265823,1.50704225352113,1,1.00638394892841,0.96917314894843,1.0379746835443,1.04166666666667,1.01200686106346,0.866242038216561,1.87719298245614,1,0.948331539289559,0.890587009378256,0.926829268292683,0.827848101265823,1.50704225352113,1
"60","Buffalo","Las Vegas","Win","Away",30,23,7,"Wk 4",1.09896283491789,1.08155510084771,1.01627218934911,1.01298701298701,1.10035559067562,1.27932960893855,1.12280701754386,1.18471337579618,1.04360753221011,0.971334068357222,1,0.965023847376789,0.786585365853659,Inf,1.01535761298815,0.978055555555556,1.03791469194313,0.945945945945946,0.904083204930662,0.91812865497076,1.2112676056338,2.13157894736842,0.976394849785408,0.971334068357222,1,0.965023847376789,0.786585365853659,Inf
"61","Philadelphia","San Francisco","Win","Away",25,20,5,"Wk 4",0.900798654897016,1.02931506849315,0.874233128834356,0.815789473684211,0.802010827532869,1,0.942148760330578,1.78389830508475,0.867730900798175,1.11690245718541,1.07692307692308,1.20306513409962,1.91549295774648,0.241379310344828,1.10381458232738,1.03787643588948,1.06376360808709,1.11594202898551,1.12005717008099,0.957317073170732,0.455696202531646,1.75418994413408,1.1218441273326,1.11690245718541,1.07692307692308,1.20306513409962,1.91549295774648,0.241379310344828
"62","New England","Kansas City","Loss","Home",10,26,-16,"Wk 4",0.675675675675676,0.701518987341772,0.961481481481482,0.878048780487805,0.595375722543353,0.221789883268482,2.77777777777778,1.34756097560976,0.707803992740472,1.08771929824561,1,1.07692307692308,1.24418604651163,1,0.933271115258983,0.855431993156544,1.09165302782324,1.07246376811594,0.923076923076923,0.707602339181287,1,0.837988826815642,1.02135231316726,1.08771929824561,1,1.07692307692308,1.24418604651163,1
"63","Atlanta","Green Bay","Loss","Home",16,30,-14,"Wk 4",1.06031210459722,1.15086586439683,0.920977011494253,0.925,1.04710838759096,0.573426573426573,2.72413793103448,1.88970588235294,0.778813559322034,0.99421726559273,0.977777777777778,0.950953678474114,1,1.5,1.24200278164117,1.15166018546216,1.07906976744186,1.08219178082192,1.26405975395431,1.27388535031847,1.12280701754386,0.738007380073801,1.08746048472076,0.99421726559273,0.977777777777778,0.950953678474114,1,1.5
"64","Tampa Bay","Chicago","Loss","Home",19,20,-1,"Wk 5",1.02313311688312,1.01305823974928,1.00931677018634,1.125,1.19501335707925,1.33918128654971,0.79,0.559670781893004,1.12746234067207,0.786384161167072,0.829268292682927,0.656540084388186,0.901408450704225,0.333333333333333,1.22480620155039,1.11524056467877,1.09810126582278,1,1.09476843910806,1.22929936305732,1.75438596491228,1.30084745762712,1.03013993541442,0.786384161167072,0.829268292682927,0.656540084388186,0.901408450704225,0.333333333333333
"65","Carolina","Atlanta","Win","Away",23,16,7,"Wk 5",0.954653937947494,0.883448099974496,1.0811232449298,1.01351351351351,0.907827359180688,0.652439024390244,0.89873417721519,0.805447470817121,1.01196953210011,1.06522642293311,1.06818181818182,1.14040114613181,1.14,1,0.933184023889511,0.938701298701299,0.994252873563219,0.886075949367089,0.833159541188738,0.855,0.5625,0.855,0.973837209302326,1.06522642293311,1.06818181818182,1.14040114613181,1.14,1
"66","Las Vegas","Kansas City","Win","Away",40,32,8,"Wk 5",0.868618618618619,0.866075949367089,1.00148148148148,0.939024390243902,0.812780989081567,0.696498054474708,1.58333333333333,0.957317073170732,0.915607985480944,1.01567749160134,1,1.01862348178138,1.90697674418605,0,1.06346243583761,1.02651839178785,1.03600654664484,1.07246376811594,1.12820512820513,1,0.62280701754386,0.636871508379888,1.1055753262159,1.01567749160134,1,1.01862348178138,1.90697674418605,0
"67","Arizona","New York Jets","Win","Away",30,10,20,"Wk 5",1.33722222222222,1.15262475696695,1.16123499142367,1.21311475409836,1.49464922711058,2.16279069767442,0.918604651162791,0.579335793357934,1.31842818428184,0.944776644389729,1.1,1.05757307351639,0.93,0.241379310344828,0.896538607835679,0.979037893039506,0.91643059490085,0.884615384615385,0.824160114367405,0.766355140186916,1,1.7953216374269,0.878468899521531,0.944776644389729,1.1,1.05757307351639,0.93,0.241379310344828
"68","Philadelphia","Pittsburgh","Loss","Home",29,38,-9,"Wk 5",0.815138836059338,0.934344690375528,0.871559633027523,1,0.863806747188671,0.700934579439252,1.6056338028169,4.8953488372093,0.821814254859611,1.18296529968454,1.02439024390244,1.20076481835564,2.125,0.5,1.23101777059774,1.00662451068955,1.22361359570662,1.18461538461538,1.21624418003104,1.0979020979021,0.297520661157025,0.93452380952381,1.36448598130841,1.18296529968454,1.02439024390244,1.20076481835564,2.125,0.5
"69","Los Angeles Rams","Washington","Win","Away",30,10,20,"Wk 5",1.01436781609195,0.975060337892196,1.04134762633997,1.140625,1.17533364012885,1.53763440860215,1,0.455414012738853,1.12820512820513,0.950384615384615,0.883720930232558,0.837188612099644,1,1.71428571428571,1.03334899013621,1.04486987735567,0.989010989010989,0.924242424242424,0.959040959040959,0.748251748251748,1,1.0979020979021,0.928403755868545,0.950384615384615,0.883720930232558,0.837188612099644,1,1.71428571428571
"70","Cincinnati","Baltimore","Loss","Home",3,27,-24,"Wk 5",1.47127139364303,1.44590926715781,1.01892744479495,0.902777777777778,1.24439332949971,0.770700636942675,0.901408450704225,1.49781659388646,0.921192758253461,1.11687275628241,1.04545454545455,1.16833484986351,0.825581395348837,0.388888888888889,0.8716,0.915836392239119,0.952671755725191,1.09090909090909,1.04362703165098,1.24,1.24561403508772,0.483050847457627,1.02420242024202,1.11687275628241,1.04545454545455,1.16833484986351,0.825581395348837,0.388888888888889
"71","Jacksonville","Houston","Loss","Home",14,30,-16,"Wk 5",1.02121340687314,1.13524711453093,0.899713467048711,0.747126436781609,0.847131445170661,0.77720207253886,2.32558139534884,0.822429906542056,0.757246376811594,1.06682258603408,0.92,0.973421926910299,1,1,0.99703012303776,0.987352941176471,1.01010101010101,1.05063291139241,1.07774692582309,1.14507772020725,3.38095238095238,0.528384279475983,0.991735537190083,1.06682258603408,0.92,0.973421926910299,1,1
"72","Miami","San Francisco","Win","Away",43,17,26,"Wk 5",0.924758301807482,0.90986301369863,1.01533742331288,0.921052631578947,0.85614849187935,1,0.586776859504132,0.906779661016949,1.05701254275941,0.965376023827252,1.17948717948718,1.14942528735632,1.40845070422535,0.241379310344828,1.02800579430227,1.04905308910276,0.979782270606532,1.11594202898551,1.13434969032873,0.695121951219512,1.44303797468354,1.47486033519553,0.920965971459934,0.965376023827252,1.17948717948718,1.14942528735632,1.40845070422535,0.241379310344828
"73","Indianapolis","Cleveland","Loss","Home",23,32,-9,"Wk 5",1.23328149300156,1.16627868307283,1.05772230889236,1,1.1705565529623,0.844086021505376,1.12280701754386,0.883720930232558,0.976023976023976,1.0027375831052,0.883720930232558,0.882194244604317,0.93859649122807,0.724137931034483,0.941954758856167,0.926977128685588,1.01547987616099,1.02739726027397,0.957403651115619,0.731182795698925,1.50704225352113,0.944,0.927368421052632,1.0027375831052,0.883720930232558,0.882194244604317,0.93859649122807,0.724137931034483
"74","New York Giants","Dallas","Loss","Home",34,37,-3,"Wk 5",0.773395204949729,0.802441454907823,0.964285714285714,0.91304347826087,0.722287047841307,0.407643312101911,0.89873417721519,1.16731517509728,0.867039106145251,0.805624227441286,0.78,0.629171817058096,0.666666666666667,0.666666666666667,1.17962337035249,1.11599625818522,1.05727554179567,1.02777777777778,1.10279531109107,0.647058823529412,1.42,1.30645161290323,0.923976608187135,0.805624227441286,0.78,0.629171817058096,0.666666666666667,0.666666666666667
"75","Minnesota","Seattle","Loss","Home",26,27,-1,"Wk 5",0.84473049074819,0.878676470588235,0.961593172119488,1.05128205128205,0.934791097227645,0.784090909090909,1,0.829351535836177,0.957009345794393,1.19496076001652,1.1025641025641,1.3276955602537,0.586776859504132,1,0.790502793296089,0.8114541597926,0.974814814814815,1.05555555555556,0.861433447098976,1.22929936305732,0.924731182795699,0.548951048951049,1.05446623093682,1.19496076001652,1.1025641025641,1.3276955602537,0.586776859504132,1
"76","Los Angeles Chargers","New Orleans","Loss","Home",27,30,-3,"Wk 5",1.13142123287671,1.21848484848485,0.927966101694915,0.959459459459459,1.17629310344828,1.07821229050279,1.65116279069767,1.07253886010363,0.908221797323136,1.08250694168981,1.18421052631579,1.29497907949791,1.87719298245614,1.5,1.01750121536218,0.968722595732242,1.04991680532446,1.04477611940298,1.0493124703651,1.07821229050279,0.763440860215054,0.597902097902098,1.09407665505226,1.08250694168981,1.18421052631579,1.29497907949791,1.87719298245614,1.5
"77","Buffalo","Tennessee","Loss","Home",16,42,-26,"Wk 5",1.24048780487805,1.19896305897602,1.03463855421687,0.962962962962963,1.16575973210548,1.03619909502262,1.77777777777778,1.24,0.955535390199637,0.992117117117117,1.06976744186047,1.06026200873362,1.20560747663551,0.482758620689655,0.868618618618619,0.872398414271556,0.995454545454545,1,0.85036231884058,0.758454106280193,0.924731182795699,2.43,0.969116080937167,0.992117117117117,1.06976744186047,1.06026200873362,1.20560747663551,0.482758620689655
"78","Houston","Tennessee","Loss","Home",36,42,-6,"Wk 6",1.14975609756098,1.0949449125081,1.05120481927711,1.07407407407407,1.15278359146086,0.873303167420814,1.19444444444444,2.14,1.00181488203267,1.1234984984985,1.16279069767442,1.31441048034935,1.20560747663551,0.482758620689655,0.88475975975976,0.842418235877106,1.05,1.12857142857143,0.913405797101449,0.932367149758454,0.225806451612903,2.29,1.15974440894569,1.1234984984985,1.16279069767442,1.31441048034935,1.20560747663551,0.482758620689655
"79","Cincinnati","Indianapolis","Loss","Home",27,31,-4,"Wk 6",1.01176965111391,1.06330196749358,0.952802359882006,0.855263157894737,0.829754601226994,0.770700636942675,1,3.00877192982456,0.885363357215967,1.09204368174727,1.21052631578947,1.30886850152905,0.663551401869159,0.666666666666667,0.987313094698686,1.03834720570749,0.951219512195122,0.96,1.03389830508475,1.36764705882353,0.663551401869159,0.483050847457627,1.05675368898978,1.09204368174727,1.21052631578947,1.30886850152905,0.663551401869159,0.666666666666667
"80","Atlanta","Minnesota","Win","Away",40,23,17,"Wk 6",1.19714285714286,1.26198905696814,0.948224852071006,0.902439024390244,1.14202172096909,0.792270531400966,0.849462365591398,1.05761316872428,0.8974609375,0.832008295886623,1.02325581395349,0.83359872611465,1.40845070422535,1.5,1.1833038869258,1.11821086261981,1.05775075987842,1.03947368421053,1.13985736925515,1.03626943005181,0.744186046511628,1.27388535031847,1.06611570247934,0.832008295886623,1.02325581395349,0.83359872611465,1.40845070422535,1.5
"81","Denver","New England","Win","Away",18,12,6,"Wk 6",1.06333333333333,1.20642367376398,0.882896764252696,0.916666666666667,1.10355987055016,2.3859649122807,1.5,0.904977375565611,0.923076923076923,0.958476321207962,1.04347826086957,1.01203007518797,1.33644859813084,1,1.175,1.181,0.99400299850075,0.945945945945946,1.08333333333333,1.06611570247934,0.5,1.76,1.06620209059233,0.958476321207962,1.04347826086957,1.01203007518797,1.33644859813084,1
"82","Washington","New York Giants","Loss","Home",19,20,-1,"Wk 6",1.218,1.15771499534306,1.05152979066023,1.01587301587302,1.17016693591815,1.453125,1.2112676056338,1.04666666666667,1.05541237113402,0.997314921365554,1.1025641025641,1.1041257367387,0.918604651162791,1.5,0.871469504707327,0.934059793238335,0.932650073206442,0.891891891891892,0.818479149632052,1,1.30985915492958,1.17695473251029,0.89873417721519,0.997314921365554,1.1025641025641,1.1041257367387,0.918604651162791,1.5
"83","Baltimore","Philadelphia","Win","Away",30,28,2,"Wk 6",0.763415772281848,0.68645195634815,1.11228070175439,1.16129032258065,0.83847637415622,1.04666666666667,0.62280701754386,0.543942992874109,1.23390275952694,0.835666666666667,1.04761904761905,0.875,0.632352941176471,5.14285714285714,1.09361329833771,1.1408914148968,0.957602339181286,0.857142857142857,0.994470438111442,0.955414012738854,1.58333333333333,0.751592356687898,0.889432485322896,0.835666666666667,1.04761904761905,0.875,0.632352941176471,5.14285714285714
"84","Cleveland","Pittsburgh","Loss","Home",7,38,-31,"Wk 6",0.733739064282997,0.747823924396916,0.980122324159021,1.2258064516129,0.927946688879634,0.869158878504673,0.802816901408451,1.5,1.08099352051836,1.00828075709779,1.04878048780488,1.06309751434034,1.78125,2.07142857142857,1.26171243941842,1.09274314965372,1.15563506261181,1.12307692307692,1.27521986549405,1.3006993006993,0.586776859504132,0.744047619047619,1.26835781041389,1.00828075709779,1.04878048780488,1.06309751434034,1.78125,2.07142857142857
"85","Chicago","Carolina","Win","Away",23,16,7,"Wk 6",1.02666666666667,1.10536951501155,0.929292929292929,0.853333333333333,0.90491539081386,1.5981308411215,1.40845070422535,1.17391304347826,0.927956989247312,1.12285491419657,0.872340425531915,0.992462311557789,0.62280701754386,1,0.8772,0.960431654676259,0.913294797687861,1.02857142857143,0.972882770129328,0.91812865497076,1.58333333333333,1.38011695906433,0.924378109452736,1.12285491419657,0.872340425531915,0.992462311557789,0.62280701754386,1
"86","Detroit","Jacksonville","Win","Away",34,16,18,"Wk 6",0.988367262152057,0.968196037539103,1.01910828025478,1.16923076923077,1.13373339048435,1.14,0.79,1,1.12081339712919,0.961791418728469,0.978260869565218,0.937201365187713,1.32558139534884,0.5,0.98468085106383,1.01072386058981,0.974285714285714,0.975903614457831,0.972027972027972,0.936651583710407,0.704225352112676,1.12396694214876,0.990740740740741,0.961791418728469,0.978260869565218,0.937201365187713,1.32558139534884,0.5
"87","New York Jets","Miami","Loss","Home",0,24,-24,"Wk 6",0.818181818181818,0.929238181270702,0.880664652567976,0.871428571428571,0.759710930442638,0.573333333333333,1.2112676056338,1.26635514018692,0.796116504854369,1.09641342074817,0.869565217391304,0.940833333333333,1,4.14285714285714,1.23485204321278,1.10121337673868,1.12063492063492,1.01298701298701,1.17513649727005,1.87719298245614,0.62280701754386,0.647727272727273,1.24553039332539,1.09641342074817,0.869565217391304,0.940833333333333,1,4.14285714285714
"88","Green Bay","Tampa Bay","Loss","Home",10,38,-28,"Wk 6",0.940499801666006,0.878319154421243,1.07076923076923,1.11111111111111,0.972801788375559,1.24890829694323,0.367088607594937,1,1.21274409044193,1.06934628975265,1.32352941176471,1.41516709511568,1.5625,2,0.803052866716307,0.863601136657195,0.929394812680115,1.01388888888889,0.891500195848022,0.813471502590674,0.57,0.882736156351792,0.991640543364681,1.06934628975265,1.32352941176471,1.41516709511568,1.5625,2
"89","Los Angeles Rams","San Francisco","Loss","Home",16,24,-8,"Wk 6",1.03867171080286,0.996164383561644,1.04294478527607,0.960526315789474,0.987625676720804,0.953333333333333,0.710743801652893,0.605932203389831,1.05359179019384,0.919955323901713,0.974358974358974,0.901340996168582,1.11267605633803,1.24137931034483,1.06228874939643,1.08444582427817,0.979782270606532,0.884057971014493,0.914721295855169,0.652439024390244,1.17721518987342,1.75418994413408,0.86827661909989,0.919955323901713,0.974358974358974,0.901340996168582,1.11267605633803,1.24137931034483
"90","Kansas City","Buffalo","Win","Away",26,17,9,"Wk 6",1.04758159653952,1.06756756756757,0.982532751091703,1.05128205128205,1.1181328545781,1.12227074235808,0.5625,0.881720430107527,1.04653371320038,1.01362088535755,1,1.0172981878089,0.666666666666667,0.5,0.926101987899741,0.996023856858847,0.929984779299848,0.985714285714286,0.98040051129101,1.08917197452229,1.32558139534884,0.736625514403292,0.926373626373626,1.01362088535755,1,1.0172981878089,0.666666666666667,0.5
"91","Arizona","Dallas","Win","Away",38,10,28,"Wk 6",0.930781129156999,0.886148480318884,1.05124223602484,1.07246376811594,0.977829638273045,1.18471337579618,1,0.610894941634241,1.08715083798883,0.830037082818294,0.88,0.737948084054388,0.72093023255814,0.333333333333333,1.13809753742154,1.13595260367945,1.0015479876161,0.958333333333333,1.03967538322813,0.742081447963801,1.42,1.6505376344086,0.894736842105263,0.830037082818294,0.88,0.737948084054388,0.72093023255814,0.333333333333333
"92","New York Giants","Philadelphia","Loss","Home",21,22,-1,"Wk 7",0.933271115258983,0.857332978440245,1.08947368421053,1.01612903225806,0.895371263259402,0.426666666666667,0.62280701754386,0.712589073634204,1.01971090670171,0.869,0.928571428571428,0.810509554140127,0.632352941176471,2,1.06867891513561,1.07059527370625,0.998538011695906,0.961038961038961,1.04040833687792,0.910828025477707,1.97222222222222,0.773885350318471,0.927592954990215,0.869,0.928571428571428,0.810509554140127,0.632352941176471,2
"93","Detroit","Atlanta","Win","Away",23,22,1,"Wk 7",0.946300715990453,0.947207345065034,0.998439937597504,1.02702702702703,0.967446964155084,1.04268292682927,1,1.0272373540856,1.01958650707291,1.27586206896552,1.02272727272727,1.31136580706781,1.71,0.333333333333333,0.863755132512131,0.881298701298701,0.979885057471265,1.0253164556962,0.91797010775113,1.035,0.78125,0.68,1.03682170542636,1.27586206896552,1.02272727272727,1.31136580706781,1.71,0.333333333333333
"94","Cleveland","Cincinnati","Win","Away",37,34,3,"Wk 7",0.801412546738679,0.80638240815232,0.992260061919505,1.16923076923077,1.02957486136784,1.53719008264463,0.890625,0.376093294460641,1.15722543352601,0.913214285714286,0.934782608695652,0.866043613707165,1.6056338028169,2.07142857142857,1.07526388251492,1.03893501288291,1.03525641025641,1.01388888888889,1.01024590163934,1,1,2.19298245614035,1.02040816326531,0.913214285714286,0.934782608695652,0.866043613707165,1.6056338028169,2.07142857142857
"95","Pittsburgh","Tennessee","Win","Away",27,24,3,"Wk 7",1.28243902439024,1.30298120544394,0.984939759036145,0.765432098765432,1.00502302218501,0.968325791855204,1.97222222222222,0.573333333333333,0.840290381125227,0.951951951951952,0.953488372093023,0.91353711790393,0.598130841121495,0.482758620689655,0.697072072072072,0.822844400396432,0.846969696969697,0.928571428571429,0.70036231884058,0.690821256038647,1.3010752688172,3.36,0.79765708200213,0.951951951951952,0.953488372093023,0.91353711790393,0.598130841121495,0.482758620689655
"96","Carolina","New Orleans","Loss","Home",24,27,-3,"Wk 7",1.02739726027397,1.04969696969697,0.978813559322034,1.01351351351351,1.0698275862069,0.597765363128492,1.65116279069767,1.07253886010363,0.889101338432122,1.01705672352241,1.23684210526316,1.2489539748954,2,1.5,1.21536217792902,1.05641625255773,1.15141430948419,1.04477611940298,1.13655761024182,0.955307262569832,0.387096774193548,0.597902097902098,1.16724738675958,1.01705672352241,1.23684210526316,1.2489539748954,2,1.5
"97","Buffalo","New York Jets","Win","Away",18,10,8,"Wk 7",1.41277777777778,1.19896305897602,1.17838765008576,1.27868852459016,1.65576694411415,2.66279069767442,0.744186046511628,0.686346863468635,1.42682926829268,0.929651776292649,1.15,1.07528786536758,1.29,0.482758620689655,0.880182578927349,0.946251007793604,0.930594900849859,0.897435897435897,0.838813438170121,0.733644859813084,1.2112676056338,1.42105263157895,0.870813397129187,0.929651776292649,1.15,1.07528786536758,1.29,0.482758620689655
"98","Dallas","Washington","Loss","Home",3,25,-22,"Wk 7",1.0615763546798,1.07642799678198,0.986217457886677,1.078125,1.18315692590888,1.68817204301075,0.918604651162791,0.818471337579618,1.09279609279609,1.24461538461538,1.16279069767442,1.43950177935943,1.63291139240506,1,0.972757162987318,0.959317977864194,1.01412872841444,1.09090909090909,1.10789210789211,1.54545454545455,0.537634408602151,0.65034965034965,1.20422535211268,1.24461538461538,1.16279069767442,1.43950177935943,1.63291139240506,1
"99","Green Bay","Houston","Win","Away",35,20,15,"Wk 7",1.00593975392448,1.00828647528855,0.997134670487106,0.919540229885058,0.948075526506899,1.48186528497409,0.674418604651163,0.423676012461059,1.06884057971014,0.808887403942533,0.9,0.73156146179402,0.775193798449612,1,0.915146372507425,0.983235294117647,0.930735930735931,0.924050632911392,0.902816342721142,0.813471502590674,2.71428571428571,1.18340611353712,0.871441689623508,0.808887403942533,0.9,0.73156146179402,0.775193798449612,1
"100","Tampa Bay","Las Vegas","Win","Away",45,20,25,"Wk 7",1.08945548833189,1.13387898275358,0.961538461538462,0.935064935064935,1.06045041485579,1.27932960893855,1.3859649122807,0.866242038216561,0.964321110009911,0.83204704152885,0.739130434782609,0.618441971383148,0.390243902439024,Inf,1.17858709960509,1.07527777777778,1.09636650868878,0.972972972972973,0.983436055469954,1.12865497076023,1.40845070422535,2.69298245614035,1.02682403433476,0.83204704152885,0.739130434782609,0.618441971383148,0.390243902439024,Inf
"101","Kansas City","Denver","Win","Away",43,16,27,"Wk 7",1.39184952978056,1.18157343703261,1.17801047120419,1.24242424242424,1.52199413489736,1.88970588235294,0.24,0.82,1.53055555555556,0.959183673469388,0.958333333333333,0.917533432392273,0.601398601398601,1,0.911914893617021,0.989839119390347,0.92156862745098,0.985714285714286,1,1.32558139534884,2,0.678030303030303,0.918300653594771,0.959183673469388,0.958333333333333,0.917533432392273,0.601398601398601,1
"102","San Francisco","New England","Win","Away",33,6,27,"Wk 7",1.32166666666667,1.31721400216528,1.00462249614792,1.05555555555556,1.39482200647249,2.63157894736842,1.21,1.06787330316742,1.12435897435897,0.921757035003432,0.847826086956522,0.784962406015038,0.663551401869159,4.14285714285714,1.0355,1.07366666666667,0.964017991004498,0.932432432432432,0.988229755178908,1.35537190082645,0.692982456140351,1.19333333333333,1.05807200929152,0.921757035003432,0.847826086956522,0.784962406015038,0.663551401869159,4.14285714285714
"103","Jacksonville","Los Angeles Chargers","Loss","Home",29,39,-10,"Wk 7",0.910707529322739,0.953991544391942,0.9558599695586,0.915492957746479,0.85489190179553,0.77720207253886,1.40845070422535,1.27536231884058,0.88,1.1700256504214,1.02222222222222,1.18336025848142,1.20560747663551,0.666666666666667,1.12279025322504,1.01297525648763,1.10935023771791,1.18571428571429,1.22774514234071,1.14507772020725,1,0.707602339181287,1.14649681528662,1.1700256504214,1.02222222222222,1.18336025848142,1.20560747663551,0.666666666666667
"104","Seattle","Arizona","Loss","Home",34,37,-3,"Wk 7",1.03282093892813,0.994096148439696,1.0384047267356,1.05405405405405,1.01869530628481,1.41935483870968,1.17721518987342,1.86624203821656,1.09969167523124,0.901340282948623,0.886363636363636,0.792294807370184,1.3010752688172,2,1.21510394569368,1.16469942355202,1.04327666151468,1.04347826086957,1.27059843885516,0.957317073170732,1.30985915492958,0.931596091205212,1,0.901340282948623,0.886363636363636,0.792294807370184,1.3010752688172,2
"105","Chicago","Los Angeles Rams","Loss","Home",10,24,-14,"Wk 7",0.997167138810198,1.0530803080308,0.947058823529412,0.876712328767123,0.879404855129209,1.1958041958042,1.16279069767442,1.6993006993007,0.933982683982684,1.16511533791987,1.07894736842105,1.25929861849097,0.89873417721519,0.583333333333333,0.996818181818182,0.993701689092471,1.0031746031746,1.18032786885246,1.21458333333333,1.46728971962617,0.612903225806452,0.751592356687898,1.17446270543616,1.16511533791987,1.07894736842105,1.25929861849097,0.89873417721519,0.583333333333333
"106","Atlanta","Carolina","Win","Away",25,17,8,"Wk 8",1.0475,1.13192840646651,0.924963924963925,0.986666666666667,1.10153102336825,1.53271028037383,1.11267605633803,1.24154589371981,0.988172043010753,0.938767550702028,0.936170212765957,0.876884422110553,0.87719298245614,1,1.0716,1.06530160486995,1.00578034682081,1.12857142857143,1.20025031289111,1.16959064327485,1.77777777777778,1.16959064327485,1.02686567164179,0.938767550702028,0.936170212765957,0.876884422110553,0.87719298245614,1
"107","New England","Buffalo","Loss","Home",21,24,-3,"Wk 8",0.707825403067243,0.748918918918919,0.944687045123726,0.923076923076923,0.665709156193896,0.248908296943231,1.5625,1.18817204301075,0.740740740740741,1.10253499810821,1,1.09555189456343,0.829457364341085,0.5,0.864304235090752,0.852030673104232,1.01522070015221,1.05714285714286,0.904985087345548,0.770700636942675,1.32558139534884,0.617283950617284,0.946153846153846,1.10253499810821,1,1.09555189456343,0.829457364341085,0.5
"108","Tennessee","Cincinnati","Loss","Home",20,31,-11,"Wk 8",0.85168259243872,0.827567712523465,1.02786377708978,1.24615384615385,1.1039741219963,1.82644628099174,0.5625,0.43731778425656,1.27398843930636,0.951428571428571,0.934782608695652,0.891744548286604,1.50704225352113,2.07142857142857,1.22257916475447,1.1554537646722,1.05769230769231,0.972222222222222,1.13114754098361,1.11290322580645,1.30985915492958,0.87719298245614,1.00859291084855,0.951428571428571,0.934782608695652,0.891744548286604,1.50704225352113,2.07142857142857
"109","Las Vegas","Cleveland","Win","Away",16,6,10,"Wk 8",1.19958527734578,1.1376787495843,1.05460218408736,1.01315789473684,1.13599640933573,0.962365591397849,1,1.21705426356589,1.00799200799201,1.06413766132186,1.06976744186047,1.13129496402878,1.43859649122807,0,0.972684592402902,0.992008817856159,0.979876160990712,1.01369863013699,1.05314401622718,0.919354838709677,1,0.456,0.981052631578947,1.06413766132186,1.06976744186047,1.13129496402878,1.43859649122807,0
"110","Indianapolis","Detroit","Win","Away",41,21,20,"Wk 8",1,0.944264943457189,1.059375,1,0.98601134215501,0.91812865497076,0.810126582278481,0.431818181818182,1.04268943436499,0.834907196352979,0.844444444444444,0.714493809176985,0.625730994152047,3,0.953759723422645,0.991452991452991,0.961876832844575,0.925925925925926,0.893600908746687,0.657004830917875,2.14,1.73529411764706,0.823364485981308,0.834907196352979,0.844444444444444,0.714493809176985,0.625730994152047,3
"111","Minnesota","Green Bay","Win","Away",28,22,6,"Wk 8",0.885702235343737,0.911945993542706,0.971264367816092,1.025,0.916890080428954,0.723776223776224,3.20689655172414,1.78676470588235,0.867796610169492,1.19496076001652,0.955555555555555,1.14078110808356,0.71,1,1.04960593416783,1.02991325157045,1.02015503875969,1.04109589041096,1.10896309314587,1.22929936305732,1.50877192982456,0.579335793357934,1.0200210748156,1.19496076001652,0.955555555555555,1.14078110808356,0.71,1
